DateTime,RealPower (kW),Hour,Day,DayYear,Month,Season
2019-06-27 09:00:00,70.381,9,27,178,6,2
2019-06-27 10:00:00,144.599,10,27,178,6,2
2019-06-27 11:00:00,270.252,11,27,178,6,2
2019-06-27 12:00:00,456.91675,12,27,178,6,2
2019-06-27 13:00:00,459.5565,13,27,178,6,2
2019-06-27 14:00:00,392.74775,14,27,178,6,2
2019-06-27 15:00:00,400.013,15,27,178,6,2
2019-06-27 16:00:00,325.51025000000004,16,27,178,6,2
2019-06-27 17:00:00,191.513,17,27,178,6,2
2019-06-27 18:00:00,63.800999999999995,18,27,178,6,2
2019-06-27 19:00:00,16.73925,19,27,178,6,2
2019-06-27 20:00:00,-0.0695,20,27,178,6,2
2019-06-27 21:00:00,0.0765,21,27,178,6,2
2019-06-27 22:00:00,0.074,22,27,178,6,2
2019-06-27 23:00:00,0.07025,23,27,178,6,2
2019-06-28 00:00:00,0.07325,0,28,179,6,2
2019-06-28 01:00:00,0.07525,1,28,179,6,2
2019-06-28 02:00:00,0.07425,2,28,179,6,2
2019-06-28 03:00:00,0.07325,3,28,179,6,2
2019-06-28 04:00:00,0.07475,4,28,179,6,2
2019-06-28 05:00:00,0.14775,5,28,179,6,2
2019-06-28 06:00:00,2.4805,6,28,179,6,2
2019-06-28 07:00:00,27.70275,7,28,179,6,2
2019-06-28 08:00:00,75.38675,8,28,179,6,2
2019-06-28 09:00:00,222.88675,9,28,179,6,2
2019-06-28 10:00:00,375.00600000000003,10,28,179,6,2
2019-06-28 11:00:00,363.909,11,28,179,6,2
2019-06-28 12:00:00,326.079,12,28,179,6,2
2019-06-28 13:00:00,393.67275,13,28,179,6,2
2019-06-28 14:00:00,446.034,14,28,179,6,2
2019-06-28 15:00:00,380.06125,15,28,179,6,2
2019-06-28 16:00:00,261.214,16,28,179,6,2
2019-06-28 17:00:00,150.16875,17,28,179,6,2
2019-06-28 18:00:00,100.1165,18,28,179,6,2
2019-06-28 19:00:00,19.36825,19,28,179,6,2
2019-06-28 20:00:00,-0.0465,20,28,179,6,2
2019-06-28 21:00:00,0.06875,21,28,179,6,2
2019-06-28 22:00:00,0.07375,22,28,179,6,2
2019-06-28 23:00:00,0.07050000000000001,23,28,179,6,2
2019-06-29 00:00:00,0.06875,0,29,180,6,2
2019-06-29 01:00:00,0.07200000000000001,1,29,180,6,2
2019-06-29 02:00:00,0.07350000000000001,2,29,180,6,2
2019-06-29 03:00:00,0.07375,3,29,180,6,2
2019-06-29 04:00:00,0.07325,4,29,180,6,2
2019-06-29 05:00:00,0.33125000000000004,5,29,180,6,2
2019-06-29 06:00:00,8.001,6,29,180,6,2
2019-06-29 07:00:00,57.2085,7,29,180,6,2
2019-06-29 08:00:00,163.9375,8,29,180,6,2
2019-06-29 09:00:00,279.35675000000003,9,29,180,6,2
2019-06-29 10:00:00,390.9395,10,29,180,6,2
2019-06-29 11:00:00,400.5745,11,29,180,6,2
2019-06-29 12:00:00,264.58425,12,29,180,6,2
2019-06-29 13:00:00,240.90574999999998,13,29,180,6,2
2019-06-29 14:00:00,219.63975,14,29,180,6,2
2019-06-29 15:00:00,160.69,15,29,180,6,2
2019-06-29 16:00:00,118.13,16,29,180,6,2
2019-06-29 17:00:00,115.56,17,29,180,6,2
2019-06-29 18:00:00,36.0075,18,29,180,6,2
2019-06-29 19:00:00,1.155,19,29,180,6,2
2019-06-29 20:00:00,-0.17275,20,29,180,6,2
2019-06-29 21:00:00,0.07125,21,29,180,6,2
2019-06-29 22:00:00,0.07050000000000001,22,29,180,6,2
2019-06-29 23:00:00,0.0735,23,29,180,6,2
2019-06-30 00:00:00,0.0685,0,30,181,6,2
2019-06-30 01:00:00,0.0745,1,30,181,6,2
2019-06-30 02:00:00,0.07325,2,30,181,6,2
2019-06-30 03:00:00,0.076,3,30,181,6,2
2019-06-30 04:00:00,0.07275,4,30,181,6,2
2019-06-30 05:00:00,0.16375,5,30,181,6,2
2019-06-30 06:00:00,8.161249999999999,6,30,181,6,2
2019-06-30 07:00:00,66.824,7,30,181,6,2
2019-06-30 08:00:00,194.00875,8,30,181,6,2
2019-06-30 09:00:00,281.01125,9,30,181,6,2
2019-06-30 10:00:00,370.274,10,30,181,6,2
2019-06-30 11:00:00,429.61075,11,30,181,6,2
2019-06-30 12:00:00,424.8375,12,30,181,6,2
2019-06-30 13:00:00,467.32325000000003,13,30,181,6,2
2019-06-30 14:00:00,419.21725,14,30,181,6,2
2019-06-30 15:00:00,341.9375,15,30,181,6,2
2019-06-30 16:00:00,321.60325,16,30,181,6,2
2019-06-30 17:00:00,218.73225,17,30,181,6,2
2019-06-30 18:00:00,103.27449999999999,18,30,181,6,2
2019-06-30 19:00:00,16.5875,19,30,181,6,2
2019-06-30 20:00:00,-0.026749999999999993,20,30,181,6,2
2019-06-30 21:00:00,0.0725,21,30,181,6,2
2019-06-30 22:00:00,0.0775,22,30,181,6,2
2019-06-30 23:00:00,0.073,23,30,181,6,2
2019-07-01 00:00:00,0.07525,0,1,182,7,3
2019-07-01 01:00:00,0.07,1,1,182,7,3
2019-07-01 02:00:00,0.075,2,1,182,7,3
2019-07-01 03:00:00,0.07200000000000001,3,1,182,7,3
2019-07-01 04:00:00,0.07225000000000001,4,1,182,7,3
2019-07-01 05:00:00,0.30150000000000005,5,1,182,7,3
2019-07-01 06:00:00,9.05125,6,1,182,7,3
2019-07-01 07:00:00,75.69175,7,1,182,7,3
2019-07-01 08:00:00,184.6685,8,1,182,7,3
2019-07-01 09:00:00,299.94725,9,1,182,7,3
2019-07-01 10:00:00,385.17075,10,1,182,7,3
2019-07-01 11:00:00,439.95475,11,1,182,7,3
2019-07-01 12:00:00,467.879,12,1,182,7,3
2019-07-01 13:00:00,471.5685,13,1,182,7,3
2019-07-01 14:00:00,435.87725,14,1,182,7,3
2019-07-01 15:00:00,364.9255,15,1,182,7,3
2019-07-01 16:00:00,252.989,16,1,182,7,3
2019-07-01 17:00:00,173.58175,17,1,182,7,3
2019-07-01 18:00:00,101.95225,18,1,182,7,3
2019-07-01 19:00:00,18.829250000000002,19,1,182,7,3
2019-07-01 20:00:00,-0.027999999999999997,20,1,182,7,3
2019-07-01 21:00:00,0.07775,21,1,182,7,3
2019-07-01 22:00:00,0.07025,22,1,182,7,3
2019-07-01 23:00:00,0.07250000000000001,23,1,182,7,3
2019-07-02 00:00:00,0.07225,0,2,183,7,3
2019-07-02 01:00:00,0.07225,1,2,183,7,3
2019-07-02 02:00:00,0.07575,2,2,183,7,3
2019-07-02 03:00:00,0.08125,3,2,183,7,3
2019-07-02 04:00:00,0.0795,4,2,183,7,3
2019-07-02 05:00:00,0.22575,5,2,183,7,3
2019-07-02 06:00:00,5.2940000000000005,6,2,183,7,3
2019-07-02 07:00:00,54.137,7,2,183,7,3
2019-07-02 08:00:00,173.68575,8,2,183,7,3
2019-07-02 09:00:00,294.3315,9,2,183,7,3
2019-07-02 10:00:00,384.14599999999996,10,2,183,7,3
2019-07-02 11:00:00,440.74625000000003,11,2,183,7,3
2019-07-02 12:00:00,469.887,12,2,183,7,3
2019-07-02 13:00:00,472.73125,13,2,183,7,3
2019-07-02 14:00:00,451.2545,14,2,183,7,3
2019-07-02 15:00:00,402.39574999999996,15,2,183,7,3
2019-07-02 16:00:00,325.63149999999996,16,2,183,7,3
2019-07-02 17:00:00,219.38324999999998,17,2,183,7,3
2019-07-02 18:00:00,103.428,18,2,183,7,3
2019-07-02 19:00:00,17.896,19,2,183,7,3
2019-07-02 20:00:00,-0.05700000000000001,20,2,183,7,3
2019-07-02 21:00:00,0.075,21,2,183,7,3
2019-07-02 22:00:00,0.073,22,2,183,7,3
2019-07-02 23:00:00,0.07225000000000001,23,2,183,7,3
2019-07-03 00:00:00,0.07375,0,3,184,7,3
2019-07-03 01:00:00,0.075,1,3,184,7,3
2019-07-03 02:00:00,0.08,2,3,184,7,3
2019-07-03 03:00:00,0.07875,3,3,184,7,3
2019-07-03 04:00:00,0.081,4,3,184,7,3
2019-07-03 05:00:00,0.19475,5,3,184,7,3
2019-07-03 06:00:00,2.89825,6,3,184,7,3
2019-07-03 07:00:00,24.567999999999998,7,3,184,7,3
2019-07-03 08:00:00,61.88625,8,3,184,7,3
2019-07-03 09:00:00,164.37675000000002,9,3,184,7,3
2019-07-03 10:00:00,357.26599999999996,10,3,184,7,3
2019-07-03 11:00:00,445.98175000000003,11,3,184,7,3
2019-07-03 12:00:00,461.65049999999997,12,3,184,7,3
2019-07-03 13:00:00,469.7925,13,3,184,7,3
2019-07-03 14:00:00,442.35375,14,3,184,7,3
2019-07-03 15:00:00,393.74275,15,3,184,7,3
2019-07-03 16:00:00,309.5885,16,3,184,7,3
2019-07-03 17:00:00,217.69150000000002,17,3,184,7,3
2019-07-03 18:00:00,98.185,18,3,184,7,3
2019-07-03 19:00:00,18.14825,19,3,184,7,3
2019-07-03 20:00:00,-0.010499999999999995,20,3,184,7,3
2019-07-03 21:00:00,0.07775,21,3,184,7,3
2019-07-03 22:00:00,0.0735,22,3,184,7,3
2019-07-03 23:00:00,0.07275,23,3,184,7,3
2019-07-04 00:00:00,0.07300000000000001,0,4,185,7,3
2019-07-04 01:00:00,0.079,1,4,185,7,3
2019-07-04 02:00:00,0.07325,2,4,185,7,3
2019-07-04 03:00:00,0.07275000000000001,3,4,185,7,3
2019-07-04 04:00:00,0.07150000000000001,4,4,185,7,3
2019-07-04 05:00:00,0.23625,5,4,185,7,3
2019-07-04 06:00:00,5.386749999999999,6,4,185,7,3
2019-07-04 07:00:00,33.74225,7,4,185,7,3
2019-07-04 08:00:00,74.43375,8,4,185,7,3
2019-07-04 09:00:00,178.303,9,4,185,7,3
2019-07-04 10:00:00,381.24425,10,4,185,7,3
2019-07-04 11:00:00,436.901,11,4,185,7,3
2019-07-04 12:00:00,468.0935,12,4,185,7,3
2019-07-04 13:00:00,471.52675,13,4,185,7,3
2019-07-04 14:00:00,448.81550000000004,14,4,185,7,3
2019-07-04 15:00:00,400.33275,15,4,185,7,3
2019-07-04 16:00:00,324.05674999999997,16,4,185,7,3
2019-07-04 17:00:00,219.05875,17,4,185,7,3
2019-07-04 18:00:00,103.404,18,4,185,7,3
2019-07-04 19:00:00,18.44575,19,4,185,7,3
2019-07-04 20:00:00,-0.029500000000000012,20,4,185,7,3
2019-07-04 21:00:00,0.07525,21,4,185,7,3
2019-07-04 22:00:00,0.07925,22,4,185,7,3
2019-07-04 23:00:00,0.07325,23,4,185,7,3
2019-07-05 00:00:00,0.0765,0,5,186,7,3
2019-07-05 01:00:00,0.074,1,5,186,7,3
2019-07-05 02:00:00,0.0755,2,5,186,7,3
2019-07-05 03:00:00,0.074,3,5,186,7,3
2019-07-05 04:00:00,0.0695,4,5,186,7,3
2019-07-05 05:00:00,0.127,5,5,186,7,3
2019-07-05 06:00:00,1.8667500000000001,6,5,186,7,3
2019-07-05 07:00:00,20.351000000000003,7,5,186,7,3
2019-07-05 08:00:00,61.375750000000004,8,5,186,7,3
2019-07-05 09:00:00,212.07925,9,5,186,7,3
2019-07-05 10:00:00,370.221,10,5,186,7,3
2019-07-05 11:00:00,436.5,11,5,186,7,3
2019-07-05 12:00:00,465.262,12,5,186,7,3
2019-07-05 13:00:00,468.3825,13,5,186,7,3
2019-07-05 14:00:00,448.2625,14,5,186,7,3
2019-07-05 15:00:00,402.65775,15,5,186,7,3
2019-07-05 16:00:00,322.83425,16,5,186,7,3
2019-07-05 17:00:00,218.36700000000002,17,5,186,7,3
2019-07-05 18:00:00,101.5235,18,5,186,7,3
2019-07-05 19:00:00,18.59475,19,5,186,7,3
2019-07-05 20:00:00,-0.03899999999999999,20,5,186,7,3
2019-07-05 21:00:00,0.0715,21,5,186,7,3
2019-07-05 22:00:00,0.07375,22,5,186,7,3
2019-07-05 23:00:00,0.074,23,5,186,7,3
2019-07-06 00:00:00,0.07825,0,6,187,7,3
2019-07-06 01:00:00,0.0745,1,6,187,7,3
2019-07-06 02:00:00,0.07,2,6,187,7,3
2019-07-06 03:00:00,0.07025,3,6,187,7,3
2019-07-06 04:00:00,0.07325,4,6,187,7,3
2019-07-06 05:00:00,0.12250000000000001,5,6,187,7,3
2019-07-06 06:00:00,1.454,6,6,187,7,3
2019-07-06 07:00:00,15.52975,7,6,187,7,3
2019-07-06 08:00:00,39.502250000000004,8,6,187,7,3
2019-07-06 09:00:00,66.33525,9,6,187,7,3
2019-07-06 10:00:00,105.5815,10,6,187,7,3
2019-07-06 11:00:00,195.59725,11,6,187,7,3
2019-07-06 12:00:00,333.22950000000003,12,6,187,7,3
2019-07-06 13:00:00,479.19825000000003,13,6,187,7,3
2019-07-06 14:00:00,432.16949999999997,14,6,187,7,3
2019-07-06 15:00:00,303.1545,15,6,187,7,3
2019-07-06 16:00:00,281.30600000000004,16,6,187,7,3
2019-07-06 17:00:00,207.09625,17,6,187,7,3
2019-07-06 18:00:00,55.52575,18,6,187,7,3
2019-07-06 19:00:00,9.35625,19,6,187,7,3
2019-07-06 20:00:00,-0.04224999999999998,20,6,187,7,3
2019-07-06 21:00:00,0.07225,21,6,187,7,3
2019-07-06 22:00:00,0.0725,22,6,187,7,3
2019-07-06 23:00:00,0.0735,23,6,187,7,3
2019-07-07 00:00:00,0.07625,0,7,188,7,3
2019-07-07 01:00:00,0.07125000000000001,1,7,188,7,3
2019-07-07 02:00:00,0.07475,2,7,188,7,3
2019-07-07 03:00:00,0.0745,3,7,188,7,3
2019-07-07 04:00:00,0.076,4,7,188,7,3
2019-07-07 05:00:00,0.07925,5,7,188,7,3
2019-07-07 06:00:00,0.7402500000000001,6,7,188,7,3
2019-07-07 07:00:00,16.493000000000002,7,7,188,7,3
2019-07-07 08:00:00,56.247749999999996,8,7,188,7,3
2019-07-07 09:00:00,153.09949999999998,9,7,188,7,3
2019-07-07 10:00:00,269.5905,10,7,188,7,3
2019-07-07 11:00:00,436.0765,11,7,188,7,3
2019-07-07 12:00:00,465.66925000000003,12,7,188,7,3
2019-07-07 13:00:00,438.33500000000004,13,7,188,7,3
2019-07-07 14:00:00,457.42875,14,7,188,7,3
2019-07-07 15:00:00,370.997,15,7,188,7,3
2019-07-07 16:00:00,256.48125,16,7,188,7,3
2019-07-07 17:00:00,116.976,17,7,188,7,3
2019-07-07 18:00:00,73.13749999999999,18,7,188,7,3
2019-07-07 19:00:00,13.195,19,7,188,7,3
2019-07-07 20:00:00,-0.14400000000000002,20,7,188,7,3
2019-07-07 21:00:00,0.0765,21,7,188,7,3
2019-07-07 22:00:00,0.07325,22,7,188,7,3
2019-07-07 23:00:00,0.07725,23,7,188,7,3
2019-07-08 00:00:00,0.07225,0,8,189,7,3
2019-07-08 01:00:00,0.07475,1,8,189,7,3
2019-07-08 02:00:00,0.074,2,8,189,7,3
2019-07-08 03:00:00,0.07925,3,8,189,7,3
2019-07-08 04:00:00,0.07725,4,8,189,7,3
2019-07-08 05:00:00,0.16125,5,8,189,7,3
2019-07-08 06:00:00,2.43825,6,8,189,7,3
2019-07-08 07:00:00,21.527250000000002,7,8,189,7,3
2019-07-08 08:00:00,59.889250000000004,8,8,189,7,3
2019-07-08 09:00:00,138.25825,9,8,189,7,3
2019-07-08 10:00:00,177.4935,10,8,189,7,3
2019-07-08 11:00:00,314.696,11,8,189,7,3
2019-07-08 12:00:00,468.19375,12,8,189,7,3
2019-07-08 13:00:00,467.93175,13,8,189,7,3
2019-07-08 14:00:00,446.568,14,8,189,7,3
2019-07-08 15:00:00,304.592,15,8,189,7,3
2019-07-08 16:00:00,178.73675,16,8,189,7,3
2019-07-08 17:00:00,132.401,17,8,189,7,3
2019-07-08 18:00:00,63.3875,18,8,189,7,3
2019-07-08 19:00:00,14.63175,19,8,189,7,3
2019-07-08 20:00:00,-0.10600000000000001,20,8,189,7,3
2019-07-08 21:00:00,0.07475,21,8,189,7,3
2019-07-08 22:00:00,0.07475,22,8,189,7,3
2019-07-08 23:00:00,0.0755,23,8,189,7,3
2019-07-09 00:00:00,0.0755,0,9,190,7,3
2019-07-09 01:00:00,0.07300000000000001,1,9,190,7,3
2019-07-09 02:00:00,0.07175,2,9,190,7,3
2019-07-09 03:00:00,0.07875,3,9,190,7,3
2019-07-09 04:00:00,0.0735,4,9,190,7,3
2019-07-09 05:00:00,0.23124999999999998,5,9,190,7,3
2019-07-09 06:00:00,7.257499999999999,6,9,190,7,3
2019-07-09 07:00:00,54.008250000000004,7,9,190,7,3
2019-07-09 08:00:00,155.98575,8,9,190,7,3
2019-07-09 09:00:00,286.8675,9,9,190,7,3
2019-07-09 10:00:00,375.39825,10,9,190,7,3
2019-07-09 11:00:00,431.7975,11,9,190,7,3
2019-07-09 12:00:00,460.94725,12,9,190,7,3
2019-07-09 13:00:00,464.52725,13,9,190,7,3
2019-07-09 14:00:00,442.437,14,9,190,7,3
2019-07-09 15:00:00,373.35249999999996,15,9,190,7,3
2019-07-09 16:00:00,268.34325,16,9,190,7,3
2019-07-09 17:00:00,198.78325,17,9,190,7,3
2019-07-09 18:00:00,79.75125,18,9,190,7,3
2019-07-09 19:00:00,18.28475,19,9,190,7,3
2019-07-09 20:00:00,-0.14625000000000002,20,9,190,7,3
2019-07-09 21:00:00,0.07175,21,9,190,7,3
2019-07-09 22:00:00,0.07425,22,9,190,7,3
2019-07-09 23:00:00,0.07125,23,9,190,7,3
2019-07-10 00:00:00,0.074,0,10,191,7,3
2019-07-10 01:00:00,0.07025,1,10,191,7,3
2019-07-10 02:00:00,0.07125000000000001,2,10,191,7,3
2019-07-10 03:00:00,0.075,3,10,191,7,3
2019-07-10 04:00:00,0.079,4,10,191,7,3
2019-07-10 05:00:00,0.1865,5,10,191,7,3
2019-07-10 06:00:00,3.3594999999999997,6,10,191,7,3
2019-07-10 07:00:00,29.116500000000002,7,10,191,7,3
2019-07-10 08:00:00,72.46924999999999,8,10,191,7,3
2019-07-10 09:00:00,180.7405,9,10,191,7,3
2019-07-10 10:00:00,361.8065,10,10,191,7,3
2019-07-10 11:00:00,431.9835,11,10,191,7,3
2019-07-10 12:00:00,460.291,12,10,191,7,3
2019-07-10 13:00:00,462.49625000000003,13,10,191,7,3
2019-07-10 14:00:00,440.79075,14,10,191,7,3
2019-07-10 15:00:00,390.068,15,10,191,7,3
2019-07-10 16:00:00,269.776,16,10,191,7,3
2019-07-10 17:00:00,144.97575,17,10,191,7,3
2019-07-10 18:00:00,62.366,18,10,191,7,3
2019-07-10 19:00:00,15.525250000000002,19,10,191,7,3
2019-07-10 20:00:00,-0.111,20,10,191,7,3
2019-07-10 21:00:00,0.076,21,10,191,7,3
2019-07-10 22:00:00,0.07475,22,10,191,7,3
2019-07-10 23:00:00,0.0735,23,10,191,7,3
2019-07-11 00:00:00,0.07475,0,11,192,7,3
2019-07-11 01:00:00,0.0755,1,11,192,7,3
2019-07-11 02:00:00,0.0765,2,11,192,7,3
2019-07-11 03:00:00,0.07675,3,11,192,7,3
2019-07-11 04:00:00,0.07175000000000001,4,11,192,7,3
2019-07-11 05:00:00,0.11875,5,11,192,7,3
2019-07-11 06:00:00,1.225,6,11,192,7,3
2019-07-11 07:00:00,20.21,7,11,192,7,3
2019-07-11 08:00:00,76.34975,8,11,192,7,3
2019-07-11 09:00:00,141.3865,9,11,192,7,3
2019-07-11 10:00:00,236.64175,10,11,192,7,3
2019-07-11 11:00:00,376.51025,11,11,192,7,3
2019-07-11 12:00:00,362.2455,12,11,192,7,3
2019-07-11 13:00:00,385.10450000000003,13,11,192,7,3
2019-07-11 14:00:00,420.24275,14,11,192,7,3
2019-07-11 15:00:00,362.59225,15,11,192,7,3
2019-07-11 16:00:00,219.817,16,11,192,7,3
2019-07-11 17:00:00,139.91575,17,11,192,7,3
2019-07-11 18:00:00,67.673,18,11,192,7,3
2019-07-11 19:00:00,16.7605,19,11,192,7,3
2019-07-11 20:00:00,-0.082,20,11,192,7,3
2019-07-11 21:00:00,0.074,21,11,192,7,3
2019-07-11 22:00:00,0.072,22,11,192,7,3
2019-07-11 23:00:00,0.07075000000000001,23,11,192,7,3
2019-07-12 00:00:00,0.07375000000000001,0,12,193,7,3
2019-07-12 01:00:00,0.07375,1,12,193,7,3
2019-07-12 02:00:00,0.0745,2,12,193,7,3
2019-07-12 03:00:00,0.07875,3,12,193,7,3
2019-07-12 04:00:00,0.0755,4,12,193,7,3
2019-07-12 05:00:00,0.13824999999999998,5,12,193,7,3
2019-07-12 06:00:00,2.52175,6,12,193,7,3
2019-07-12 07:00:00,23.63625,7,12,193,7,3
2019-07-12 08:00:00,62.48525,8,12,193,7,3
2019-07-12 09:00:00,199.7695,9,12,193,7,3
2019-07-12 10:00:00,371.91074999999995,10,12,193,7,3
2019-07-12 11:00:00,402.27,11,12,193,7,3
2019-07-12 12:00:00,372.0845,12,12,193,7,3
2019-07-12 13:00:00,351.00375,13,12,193,7,3
2019-07-12 14:00:00,303.69,14,12,193,7,3
2019-07-12 15:00:00,261.341,15,12,193,7,3
2019-07-12 16:00:00,206.09075,16,12,193,7,3
2019-07-12 17:00:00,143.291,17,12,193,7,3
2019-07-12 18:00:00,58.43175,18,12,193,7,3
2019-07-12 19:00:00,14.56175,19,12,193,7,3
2019-07-12 20:00:00,-0.052499999999999984,20,12,193,7,3
2019-07-12 21:00:00,0.07025,21,12,193,7,3
2019-07-12 22:00:00,0.07025,22,12,193,7,3
2019-07-12 23:00:00,0.07375,23,12,193,7,3
2019-07-13 00:00:00,0.07175000000000001,0,13,194,7,3
2019-07-13 01:00:00,0.07325000000000001,1,13,194,7,3
2019-07-13 02:00:00,0.07225000000000001,2,13,194,7,3
2019-07-13 03:00:00,0.07925,3,13,194,7,3
2019-07-13 04:00:00,0.07425000000000001,4,13,194,7,3
2019-07-13 05:00:00,0.15175,5,13,194,7,3
2019-07-13 06:00:00,1.5997499999999998,6,13,194,7,3
2019-07-13 07:00:00,15.932500000000001,7,13,194,7,3
2019-07-13 08:00:00,56.44199999999999,8,13,194,7,3
2019-07-13 09:00:00,170.71275,9,13,194,7,3
2019-07-13 10:00:00,365.9615,10,13,194,7,3
2019-07-13 11:00:00,420.37149999999997,11,13,194,7,3
2019-07-13 12:00:00,397.187,12,13,194,7,3
2019-07-13 13:00:00,287.6535,13,13,194,7,3
2019-07-13 14:00:00,310.034,14,13,194,7,3
2019-07-13 15:00:00,319.7435,15,13,194,7,3
2019-07-13 16:00:00,226.01850000000002,16,13,194,7,3
2019-07-13 17:00:00,157.08075,17,13,194,7,3
2019-07-13 18:00:00,55.3005,18,13,194,7,3
2019-07-13 19:00:00,9.56175,19,13,194,7,3
2019-07-13 20:00:00,-0.13325,20,13,194,7,3
2019-07-13 21:00:00,0.07375,21,13,194,7,3
2019-07-13 22:00:00,0.0775,22,13,194,7,3
2019-07-13 23:00:00,0.07475,23,13,194,7,3
2019-07-14 00:00:00,0.075,0,14,195,7,3
2019-07-14 01:00:00,0.075,1,14,195,7,3
2019-07-14 02:00:00,0.07425,2,14,195,7,3
2019-07-14 03:00:00,0.0805,3,14,195,7,3
2019-07-14 04:00:00,0.0735,4,14,195,7,3
2019-07-14 05:00:00,0.12625,5,14,195,7,3
2019-07-14 06:00:00,1.83975,6,14,195,7,3
2019-07-14 07:00:00,26.80475,7,14,195,7,3
2019-07-14 08:00:00,73.50725,8,14,195,7,3
2019-07-14 09:00:00,141.6525,9,14,195,7,3
2019-07-14 10:00:00,229.416,10,14,195,7,3
2019-07-14 11:00:00,335.99875000000003,11,14,195,7,3
2019-07-14 12:00:00,283.188,12,14,195,7,3
2019-07-14 13:00:00,248.302,13,14,195,7,3
2019-07-14 14:00:00,232.00799999999998,14,14,195,7,3
2019-07-14 15:00:00,201.0215,15,14,195,7,3
2019-07-14 16:00:00,148.19075,16,14,195,7,3
2019-07-14 17:00:00,108.34975,17,14,195,7,3
2019-07-14 18:00:00,43.635749999999994,18,14,195,7,3
2019-07-14 19:00:00,6.057,19,14,195,7,3
2019-07-14 20:00:00,-0.125,20,14,195,7,3
2019-07-14 21:00:00,0.069,21,14,195,7,3
2019-07-14 22:00:00,0.07225,22,14,195,7,3
2019-07-14 23:00:00,0.07200000000000001,23,14,195,7,3
2019-07-15 00:00:00,0.07775,0,15,196,7,3
2019-07-15 01:00:00,0.06975,1,15,196,7,3
2019-07-15 02:00:00,0.07025,2,15,196,7,3
2019-07-15 03:00:00,0.073,3,15,196,7,3
2019-07-15 04:00:00,0.0735,4,15,196,7,3
2019-07-15 05:00:00,0.1335,5,15,196,7,3
2019-07-15 06:00:00,3.97025,6,15,196,7,3
2019-07-15 07:00:00,28.489250000000002,7,15,196,7,3
2019-07-15 08:00:00,74.5235,8,15,196,7,3
2019-07-15 09:00:00,167.48775,9,15,196,7,3
2019-07-15 10:00:00,342.8925,10,15,196,7,3
2019-07-15 11:00:00,425.85025,11,15,196,7,3
2019-07-15 12:00:00,460.27825,12,15,196,7,3
2019-07-15 13:00:00,455.4185,13,15,196,7,3
2019-07-15 14:00:00,388.54925000000003,14,15,196,7,3
2019-07-15 15:00:00,389.91225,15,15,196,7,3
2019-07-15 16:00:00,318.62175,16,15,196,7,3
2019-07-15 17:00:00,213.6085,17,15,196,7,3
2019-07-15 18:00:00,99.90650000000001,18,15,196,7,3
2019-07-15 19:00:00,14.895,19,15,196,7,3
2019-07-15 20:00:00,-0.09625,20,15,196,7,3
2019-07-15 21:00:00,0.0755,21,15,196,7,3
2019-07-15 22:00:00,0.07,22,15,196,7,3
2019-07-15 23:00:00,0.07,23,15,196,7,3
2019-07-16 00:00:00,0.072,0,16,197,7,3
2019-07-16 01:00:00,0.075,1,16,197,7,3
2019-07-16 02:00:00,0.07050000000000001,2,16,197,7,3
2019-07-16 03:00:00,0.0795,3,16,197,7,3
2019-07-16 04:00:00,0.074,4,16,197,7,3
2019-07-16 05:00:00,0.14125,5,16,197,7,3
2019-07-16 06:00:00,1.9712499999999997,6,16,197,7,3
2019-07-16 07:00:00,28.4285,7,16,197,7,3
2019-07-16 08:00:00,83.823,8,16,197,7,3
2019-07-16 09:00:00,248.7025,9,16,197,7,3
2019-07-16 10:00:00,370.41974999999996,10,16,197,7,3
2019-07-16 11:00:00,425.86899999999997,11,16,197,7,3
2019-07-16 12:00:00,455.00725,12,16,197,7,3
2019-07-16 13:00:00,460.497,13,16,197,7,3
2019-07-16 14:00:00,440.235,14,16,197,7,3
2019-07-16 15:00:00,394.36075000000005,15,16,197,7,3
2019-07-16 16:00:00,319.6675,16,16,197,7,3
2019-07-16 17:00:00,210.245,17,16,197,7,3
2019-07-16 18:00:00,78.39475,18,16,197,7,3
2019-07-16 19:00:00,16.4025,19,16,197,7,3
2019-07-16 20:00:00,-0.07724999999999999,20,16,197,7,3
2019-07-16 21:00:00,0.07325,21,16,197,7,3
2019-07-16 22:00:00,0.07375,22,16,197,7,3
2019-07-16 23:00:00,0.07425,23,16,197,7,3
2019-07-17 00:00:00,0.077,0,17,198,7,3
2019-07-17 01:00:00,0.07375000000000001,1,17,198,7,3
2019-07-17 02:00:00,0.075,2,17,198,7,3
2019-07-17 03:00:00,0.0725,3,17,198,7,3
2019-07-17 04:00:00,0.07575,4,17,198,7,3
2019-07-17 05:00:00,0.107,5,17,198,7,3
2019-07-17 06:00:00,1.2235000000000003,6,17,198,7,3
2019-07-17 07:00:00,16.72925,7,17,198,7,3
2019-07-17 08:00:00,40.6955,8,17,198,7,3
2019-07-17 09:00:00,79.06800000000001,9,17,198,7,3
2019-07-17 10:00:00,157.94,10,17,198,7,3
2019-07-17 11:00:00,359.638,11,17,198,7,3
2019-07-17 12:00:00,429.65625,12,17,198,7,3
2019-07-17 13:00:00,397.42025,13,17,198,7,3
2019-07-17 14:00:00,303.19124999999997,14,17,198,7,3
2019-07-17 15:00:00,236.70375,15,17,198,7,3
2019-07-17 16:00:00,199.72199999999998,16,17,198,7,3
